player,team,minute,second,x,y,outcome,body_part,shot_type,first_time,statsbomb_xg,goal,distance,angle,xg_baseline,xg_improved,diff_baseline_statsbomb,diff_improved_statsbomb
Arturo Erasmo Vidal Pardo,Barcelona,88,45,113.9,41.4,Wayward,Head,Open Play,False,0.12014056,0,6.258594091327534,1.0472890001902238,0.35174836171280077,0.15251558038511764,0.23160780171280076,0.03237502038511765
Luis Alberto Suárez Díaz,Barcelona,5,3,106.7,33.0,Saved,Left Foot,Open Play,False,0.20362423,0,15.02963738750872,0.42961733797711676,0.13245800569830854,0.11554291203140349,-0.07116622430169145,-0.0880813179685965
Philippe Coutinho Correia,Barcelona,5,5,104.9,38.8,Blocked,Right Foot,Open Play,False,0.07687691,0,15.147607071745682,0.47287923642033813,0.1344289802928638,0.12456163863947829,0.057552070292863786,0.047684728639478285
Luis Alberto Suárez Díaz,Barcelona,6,2,111.2,33.4,Blocked,Right Foot,Open Play,True,0.09436024,0,10.999999999999998,0.5394168613625087,0.19593931447147106,0.2664554726353484,0.10157907447147106,0.17209523263534843
Sergi Roberto Carnicer,Barcelona,6,3,103.8,28.7,Off T,Right Foot,Open Play,True,0.046564475,0,19.751708786836648,0.3049499131120811,0.08131446001115718,0.09882908337111887,0.034749985011157176,0.05226460837111887
Philippe Coutinho Correia,Barcelona,21,12,93.4,30.6,Blocked,Right Foot,Open Play,False,0.025361296,0,28.212054161297786,0.24387291604839975,0.03577198022081183,0.02568691715039179,0.01041068422081183,0.00032562115039179093
Philippe Coutinho Correia,Barcelona,22,0,92.5,20.1,Saved,Right Foot,Open Play,False,0.00678333,0,33.944955442598534,0.17494802728902933,0.01980937268768647,0.01275595591815119,0.013026042687686468,0.00597262591815119
Luis Alberto Suárez Díaz,Barcelona,28,43,106.3,57.1,Saved,Right Foot,Open Play,True,0.026529558,0,21.911184358678565,0.21165850680788595,0.06309458025521948,0.07339459062027595,0.03656502225521948,0.04686503262027595
Arturo Erasmo Vidal Pardo,Barcelona,29,22,112.8,38.2,Off T,Head,Open Play,False,0.17868578,0,7.4215901261117905,0.9016194357233379,0.30541036784366055,0.12231868846667553,0.12672458784366056,-0.05636709153332446
Rodrigo Ely,Deportivo Alavés,39,53,107.1,48.7,Off T,Head,Open Play,False,0.059528023,0,15.559562975867934,0.39156224848344967,0.12384663448559151,0.034543415799828676,0.06431861148559151,-0.024984607200171323
Carles Aleña Castillo,Barcelona,44,21,89.6,35.6,Blocked,Left Foot,Open Play,False,0.015290774,0,30.71677066359679,0.23483137251204214,0.028041806386219625,0.018127884208231516,0.012751032386219625,0.0028371102082315157
Luis Alberto Suárez Díaz,Barcelona,48,31,98.1,54.3,Blocked,Right Foot,Free Kick,False,0.05020511,0,26.155305389155757,0.2346128374363111,0.04316031929397876,0.07680468738616697,-0.007044790706021237,0.026599577386166973
Rubén Duarte Sánchez,Deportivo Alavés,50,0,105.6,20.9,Saved,Left Foot,Open Play,True,0.010371431,0,23.92007525071776,0.18645038285341833,0.05158811981564303,0.0547380447025137,0.04121668881564303,0.0443666137025137
Carles Aleña Castillo,Barcelona,53,50,107.4,39.1,Goal,Left Foot,Open Play,False,0.320261,1,12.632101962856375,0.562882492810581,0.17417713072021085,0.16123479339299535,-0.14608386927978917,-0.15902620660700467
Luis Alberto Suárez Díaz,Barcelona,59,50,108.0,39.9,Goal,Right Foot,Penalty,False,0.7835,1,12.000416659433121,0.5920397733973555,0.18616576023745435,0.784756903773658,-0.5973342397625456,0.001256903773658058
Mubarak Wakaso,Deportivo Alavés,67,31,91.9,24.9,Blocked,Left Foot,Open Play,False,0.01340504,0,31.90015673942684,0.20203230918050044,0.02452378934047603,0.015445490499332816,0.01111874934047603,0.0020404504993328156
Lionel Andrés Messi Cuccittini,Barcelona,68,52,112.7,27.4,Saved to Post,Left Foot,Open Play,False,0.036729824,0,14.56193668438371,0.2627700006722707,0.12522141260518796,0.10693000430712124,0.08849158860518797,0.07020018030712125
Darko Brašanac,Deportivo Alavés,71,15,110.2,40.7,Off T,Right Foot,Open Play,True,0.20863318,0,9.824968193332738,0.7119310237927594,0.23457829587521492,0.32452885210112864,0.02594511587521492,0.11589567210112864
Jonathan Rodríguez Menéndez,Deportivo Alavés,74,37,96.6,34.1,Off T,Left Foot,Open Play,False,0.032226164,0,24.1323434419453,0.2924170095928857,0.05405248992548822,0.03950220038984191,0.02182632592548822,0.007276036389841908
Arturo Erasmo Vidal Pardo,Barcelona,75,44,116.5,32.9,Off T,Head,Open Play,False,0.14819801,0,7.915806970865321,0.47955942825133835,0.24063825750382312,0.08449410769061208,0.09244024750382313,-0.06370390230938791
Borja González Tomás,Deportivo Alavés,78,13,110.5,41.9,Wayward,Head,Open Play,False,0.08945635,0,9.68813707582629,0.7126993117888591,0.23708654513429564,0.08402697652776077,0.14763019513429565,-0.005429373472239235
Philippe Coutinho Correia,Barcelona,89,44,106.3,30.3,Off T,Left Foot,Open Play,True,0.10983207,0,16.78630394101096,0.35759367502760064,0.10917602954196015,0.13129900176822462,-0.0006560404580398527,0.021466931768224617
Lionel Andrés Messi Cuccittini,Barcelona,92,9,106.6,47.8,Off T,Left Foot,Open Play,False,0.1427784,0,15.504837954651448,0.40786677643037167,0.1256091204566856,0.10832544106903816,-0.017169279543314403,-0.03445295893096184
Luis Alberto Suárez Díaz,Barcelona,1,26,114.9,50.6,Saved,Right Foot,Open Play,True,0.10779376,0,11.7630778285277,0.2902794777659529,0.1609205329199524,0.21251640393972387,0.053126772919952395,0.10472264393972387
Philippe Coutinho Correia,Barcelona,1,38,96.0,34.9,Blocked,Right Foot,Open Play,False,0.026766026,0,24.535892076710805,0.2900467002085823,0.05198827754098055,0.04004917837182043,0.025222251540980553,0.013283152371820435
Luis Alberto Suárez Díaz,Barcelona,2,4,93.1,32.8,Saved,Right Foot,Open Play,False,0.03160557,0,27.84690287985363,0.2528603520088833,0.03723954560041428,0.026949998645283604,0.00563397560041428,-0.004655571354716396
Philippe Coutinho Correia,Barcelona,4,28,95.2,33.2,Saved,Right Foot,Open Play,False,0.05932992,0,25.715365056712685,0.2731924233361546,0.04608497595743164,0.03469821375236127,-0.01324494404256836,-0.024631706247638732
Clément Lenglet,Barcelona,4,53,113.7,39.4,Off T,Head,Open Play,False,0.22638872,0,6.3285069329186925,1.0467209229619625,0.3501021203512633,0.15142433521292312,0.12371340035126333,-0.07496438478707687
Luis Alberto Suárez Díaz,Barcelona,20,0,113.7,30.4,Saved,Right Foot,Open Play,False,0.111127175,0,11.482595525402782,0.3712608216886684,0.17216536194462054,0.16565148487434922,0.06103818694462054,0.054524309874349225
Nélson Cabral Semedo,Barcelona,21,26,104.3,47.8,Blocked,Left Foot,Open Play,False,0.06583775,0,17.530829986055995,0.37271092214491414,0.10320069772255348,0.08556013093070576,0.03736294772255348,0.01972238093070576
Philippe Coutinho Correia,Barcelona,24,37,109.5,29.6,Saved,Right Foot,Open Play,False,0.0970064,0,14.778700890132393,0.35868342997638325,0.12991510976692655,0.11878334066141175,0.032908709766926544,0.02177694066141174
Philippe Coutinho Correia,Barcelona,25,12,112.8,39.3,Saved,Head,Open Play,False,0.17468,0,7.233947746562733,0.9345425296037245,0.31399563226084143,0.12769794368868898,0.13931563226084143,-0.04698205631131103
Philippe Coutinho Correia,Barcelona,26,49,100.1,26.7,Saved,Right Foot,Open Play,False,0.039286196,0,23.93532953606447,0.25469759189147323,0.05376518092381617,0.04156921186992662,0.01447898492381617,0.002283015869926616
Arturo Erasmo Vidal Pardo,Barcelona,34,37,89.5,40.4,Off T,Left Foot,Open Play,False,0.026074365,0,30.502622838044598,0.23881774306532932,0.028692905089244398,0.018629928512549326,0.002618540089244399,-0.007444436487450672
Philippe Coutinho Correia,Barcelona,40,2,99.3,26.0,Post,Right Foot,Free Kick,False,0.0627205,0,24.989797918350604,0.24305316879273306,0.04838790283350023,0.08736169931329107,-0.014332597166499768,0.024641199313291076
Ivan Rakitić,Barcelona,45,16,109.1,38.0,Off T,Head,Open Play,False,0.12279452,0,11.081967334368032,0.6300736884191155,0.2042472803892473,0.06800494699792568,0.0814527603892473,-0.05478957300207432
Lionel Andrés Messi Cuccittini,Barcelona,50,0,97.8,37.0,Saved,Left Foot,Open Play,False,0.07208596,0,22.401785643113367,0.3211777699080999,0.06454862447675479,0.04884096340542964,-0.007537335523245217,-0.023244996594570362
Ivan Rakitić,Barcelona,56,33,101.4,25.9,Off T,Right Foot,Open Play,False,0.03435192,0,23.34030848125191,0.25082990063663896,0.056673425680250786,0.04422614647561799,0.022321505680250785,0.00987422647561799
Ousmane Dembélé,Barcelona,59,10,103.5,24.8,Off T,Right Foot,Open Play,True,0.043184336,0,22.434125790857106,0.24172231140390613,0.061265318674926995,0.07108781692430399,0.018080982674927,0.027903480924303996
Luis Alberto Suárez Díaz,Barcelona,61,9,106.3,55.5,Blocked,Left Foot,Open Play,False,0.03271131,0,20.686710710018644,0.2373537368012458,0.07169414427757252,0.05500412201277691,0.03898283427757252,0.022292812012776907
Lionel Andrés Messi Cuccittini,Barcelona,61,14,111.6,47.3,Goal,Left Foot,Open Play,False,0.070449896,1,11.128791488746657,0.507959030133392,0.19072701409182227,0.17893595821536445,0.12027711809182227,0.10848606221536446
Borja Mayoral Moya,Levante UD,63,7,112.1,49.2,Saved,Right Foot,Open Play,True,0.30044538,0,12.126417442921886,0.40834765716075755,0.16673687604297385,0.22238079295078425,-0.13370850395702613,-0.07806458704921573
Arturo Erasmo Vidal Pardo,Barcelona,65,55,108.3,54.3,Saved,Right Foot,Open Play,True,0.063518874,0,18.476471524617462,0.2554188906189161,0.08847554358538803,0.10848366108689371,0.02495666958538803,0.04496478708689371
José Luis Morales Nogales,Levante UD,67,13,107.3,32.7,Off T,Right Foot,Open Play,False,0.20058417,0,14.64854941623914,0.4328570407760944,0.13706223190956113,0.12712467424264623,-0.06352193809043888,-0.07345949575735378
Enis Bardhi,Levante UD,68,46,101.1,25.9,Blocked,Right Foot,Free Kick,False,0.06244838,0,23.580076335754306,0.24964225862148484,0.055389067799726,0.10159337497540134,-0.007059312200273997,0.039144994975401345
Rubén Rochina Naixes,Levante UD,68,51,106.8,54.6,Off T,Left Foot,Open Play,False,0.025342638,0,19.682479518597248,0.2528218237337394,0.07927019778678147,0.06203660151884074,0.05392755978678147,0.03669396351884074
David Remeseiro Salgueiro,Levante UD,70,29,94.1,37.8,Blocked,Right Foot,Free Kick,False,0.06605133,0,25.993268359327196,0.2788195437955662,0.04506219175426457,0.08085349331732923,-0.020989138245735436,0.014802163317329226
Arturo Erasmo Vidal Pardo,Barcelona,75,4,103.5,49.6,Saved,Right Foot,Open Play,False,0.105091564,0,19.08952592391964,0.3313987267746524,0.08768505630967484,0.07449668683703085,-0.01740650769032516,-0.030594877162969145
Lionel Andrés Messi Cuccittini,Barcelona,78,38,103.4,29.4,Saved,Left Foot,Open Play,False,0.065370984,0,19.695684806576285,0.3137284642338051,0.08216225097097993,0.0649993760101357,0.016791266970979934,-0.00037160798986429766
Lionel Andrés Messi Cuccittini,Barcelona,83,54,98.5,45.2,Off T,Left Foot,Open Play,False,0.075434096,0,22.119900542271886,0.31938194664719055,0.06616354594750186,0.0502869216521314,-0.009270550052498147,-0.025147174347868603
Luis Alberto Suárez Díaz,Barcelona,86,18,109.5,53.3,Blocked,Right Foot,Open Play,False,0.035622887,0,16.945205811674285,0.27372523847182223,0.10245720142361764,0.08922311757618949,0.06683431442361765,0.05360023057618949
Enis Bardhi,Levante UD,88,48,106.9,32.8,Post,Right Foot,Open Play,True,0.06947669,0,14.948244044034064,0.42825469777356134,0.13327323733975438,0.17400369472312693,0.06379654733975439,0.10452700472312694
Jorge Andújar Moreno,Levante UD,90,1,105.5,60.3,Saved,Right Foot,Open Play,False,0.009974422,0,24.946743274423618,0.17256796585259934,0.04647302413205001,0.034799938808553046,0.036498602132050015,0.024825516808553046
Jorge Molina Vidal,Getafe,10,46,106.5,43.8,Off T,Right Foot,Open Play,True,0.18546063,0,14.024621207005913,0.49446150712172643,0.1495640861698713,0.19842277878307527,-0.03589654383012869,0.012962148783075278
Gaku Shibasaki,Getafe,13,53,98.2,28.1,Off T,Left Foot,Open Play,True,0.03138824,0,24.836465126905637,0.2585201088821863,0.04956414850572023,0.05250645602931982,0.018175908505720234,0.02111821602931982
Jorge Molina Vidal,Getafe,29,8,103.9,50.2,Off T,Left Foot,Open Play,False,0.098319024,0,19.059118552545915,0.3249213094074404,0.0875808729328547,0.0701753827085157,-0.010738151067145305,-0.028143641291484306
Ivan Rakitić,Barcelona,33,26,87.0,36.8,Off T,Right Foot,Open Play,False,0.020671485,0,33.15478849276526,0.2188982033078921,0.021986605386170185,0.014463017341041662,0.0013151203861701856,-0.006208467658958338
Ivan Rakitić,Barcelona,35,58,101.7,42.6,Saved,Right Foot,Open Play,True,0.05844707,0,18.483776670366904,0.38745750715139765,0.09571245010208487,0.11963506628892728,0.037265380102084876,0.061187996288927286
Gerard Piqué Bernabéu,Barcelona,38,36,111.8,45.2,Saved,Head,Open Play,False,0.14240101,0,9.70978887515069,0.6384234096737501,0.2279442784647649,0.07915271489861175,0.0855432684647649,-0.06324829510138824
Arturo Erasmo Vidal Pardo,Barcelona,38,37,114.3,41.7,Goal,Right Foot,Open Play,True,0.22410761,1,5.948108943185224,1.0858605664645604,0.3646058156520009,0.5062678343547018,0.14049820565200088,0.2821602243547018
Ángel Luis Rodríguez Díaz,Getafe,40,13,106.2,24.2,Off T,Left Foot,Open Play,False,0.04356158,0,20.978083801910984,0.23246632764296943,0.06960712793209256,0.05309150308527457,0.026045547932092558,0.009529923085274568
Malcom Filipe Silva de Oliveira,Barcelona,41,27,109.9,44.4,Saved,Left Foot,Open Play,False,0.0920183,0,11.016805344563362,0.6003956923011816,0.202104114855892,0.19265022769212542,0.110085814855892,0.10063192769212542
Arturo Erasmo Vidal Pardo,Barcelona,41,30,104.2,45.8,Blocked,Right Foot,Open Play,True,0.06335477,0,16.830923919975394,0.40486441792466804,0.11181831048455304,0.14278434234784293,0.048463540484553036,0.07942957234784292
Ángel Luis Rodríguez Díaz,Getafe,47,14,99.8,41.4,Blocked,Left Foot,Open Play,False,0.04523538,0,20.24845673131659,0.35686238033653755,0.08024836885264482,0.06338858315635928,0.03501298885264482,0.018153203156359286
Arturo Erasmo Vidal Pardo,Barcelona,52,4,116.9,49.6,Off T,Right Foot,Open Play,True,0.044533398,0,10.088111815399351,0.251341326261336,0.18049652172170738,0.24026231909134707,0.13596312372170738,0.19572892109134707
Lionel Andrés Messi Cuccittini,Barcelona,54,10,109.2,32.5,Saved,Left Foot,Open Play,True,0.30990028,0,13.148764200486672,0.46017464705764655,0.1577776169581006,0.1998193198574167,-0.15212266304189936,-0.11008096014258328
Nemanja Maksimović,Getafe,55,28,95.5,30.3,Blocked,Right Foot,Open Play,False,0.018234689,0,26.350332066218826,0.2575216239337924,0.042996854799690766,0.03193753951437335,0.024762165799690768,0.013702850514373352
Malcom Filipe Silva de Oliveira,Barcelona,57,13,112.6,42.2,Saved,Right Foot,Open Play,True,0.5318036,0,7.720103626247519,0.8645728444265727,0.294128310726529,0.4100188746390841,-0.23767528927347104,-0.12178472536091595
Ángel Luis Rodríguez Díaz,Getafe,70,2,103.5,57.9,Blocked,Left Foot,Open Play,True,0.023277966,0,24.34460925954656,0.20556069729527449,0.05018898584492684,0.053085275914147766,0.02691101984492684,0.029807309914147765
Ángel Luis Rodríguez Díaz,Getafe,76,9,110.4,44.7,Off T,Head,Open Play,False,0.13341548,0,10.688779163215973,0.6085527502114667,0.20822580521871545,0.06972288209492601,0.07481032521871545,-0.06369259790507399
Carles Aleña Castillo,Barcelona,80,23,95.6,45.6,Off T,Left Foot,Open Play,False,0.04373605,0,25.034376365310166,0.28337590117995115,0.04942486509386217,0.03550992063879325,0.005688815093862175,-0.00822612936120675
Lionel Andrés Messi Cuccittini,Barcelona,81,24,100.8,37.5,Off T,Left Foot,Open Play,False,0.09900023,0,19.362076334938877,0.37080200485316883,0.08763256935918555,0.07043979414230357,-0.011367660640814445,-0.028560435857696423
Abel Ruiz Ortega,Barcelona,85,59,110.8,30.1,Saved,Right Foot,Open Play,False,0.31623295,0,13.51480669488099,0.37868285931624335,0.14621301671281597,0.13672913541341492,-0.17001993328718404,-0.1795038145865851
Lionel Andrés Messi Cuccittini,Barcelona,86,19,115.8,30.2,Saved,Left Foot,Open Play,True,0.0942768,0,10.662082348209474,0.2974716469323118,0.17671910901281543,0.22436884246713173,0.08244230901281543,0.13009204246713174
Jorge Molina Vidal,Getafe,87,39,116.9,37.3,Post,Head,Open Play,False,0.33346695,0,4.11096095821889,1.4175734976439776,0.4610696446863337,0.23911031404016114,0.12760269468633373,-0.09435663595983884
Mauro Wilney Arambarri Rosa,Getafe,87,46,89.1,50.9,Blocked,Right Foot,Open Play,True,0.016853673,0,32.76614106055213,0.21018871638927944,0.022692661111430475,0.02237270248168508,0.005838988111430476,0.005519029481685079
Samuel Sáiz Alonso,Getafe,91,54,101.6,42.2,Off T,Left Foot,Open Play,False,0.07033292,0,18.53105501583761,0.3875038736086134,0.09531480633515696,0.07792212616341959,0.024981886335156966,0.007589206163419598
Lionel Andrés Messi Cuccittini,Barcelona,3,40,105.5,37.8,Blocked,Right Foot,Open Play,False,0.12899871,0,14.665946952038249,0.48441989397671886,0.14093846919344957,0.1317972389484739,0.011939759193449584,0.002798528948473905
Charles Días Barbosa de Oliveira,Eibar,4,5,108.1,46.6,Saved,Right Foot,Open Play,True,0.12654307,0,13.607718398026913,0.4693170279914916,0.15267251634731574,0.2026631581996264,0.026129446347315732,0.0761200881996264
Sergio Busquets i Burgos,Barcelona,7,58,61.4,54.8,Off T,Right Foot,Open Play,True,0.0076118503,0,60.440052945046304,0.11731558269844687,0.0014476669237415986,0.0008950061195677528,-0.006164183376258401,-0.006716844180432248
Sergio Enrich Ametller,Eibar,8,36,104.2,33.4,Wayward,Head,Open Play,False,0.09620356,0,17.123083834403193,0.3919582537084388,0.10817996173488481,0.029065407922184417,0.011976401734884817,-0.06713815207781558
Charles Días Barbosa de Oliveira,Eibar,9,36,108.6,36.5,Wayward,Head,Open Play,False,0.066000834,0,11.92518343674428,0.5748382024478652,0.18556031791626898,0.05948820525772725,0.11955948391626899,-0.006512628742272743
José Ángel Valdés Díaz,Eibar,9,41,92.1,26.6,Wayward,Left Foot,Open Play,True,0.018006561,0,30.951090449287893,0.21293399784045322,0.027039091800140348,0.025831155450061264,0.009032530800140347,0.007824594450061263
